,Altitude,Latitude,Longitude,Injury.Severity,Aircraft.Damage,Number.of.Engines,Engine.Type,Purpose.of.Flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.Phase.of.Flight,Total.Passengers
10593,107.6,44.883333,-69.916667,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10594,589.3,38.612778000000006,-98.684444,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,1,0,VMC,TAKEOFF,1
10595,667.4,36.210833,-115.19444399999999,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,1,0,VMC,LANDING,1
10596,97.1,32.436389,-90.10194399999999,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,1,0,VMC,LANDING,1
10597,198.5,33.3075,-86.9225,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10598,39.8,61.213611,-149.843889,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,TAKEOFF,1
10599,6.4,27.971945,-82.525,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,1,0,VMC,LANDING,1
10600,36.2,48.053889,-122.810556,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,1,0,0,VMC,LANDING,1
10601,287.0,41.336389000000004,-75.720556,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10602,156.6,43.238889,-123.355833,NON-FATAL,SUBSTANTIAL,2,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10603,118.5,46.305556,-119.30416699999999,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10604,162.4,34.833056,-92.253889,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,TAKEOFF,1
10605,1123.5,61.916667000000004,-148.116667,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10606,45.4,61.965278000000005,-151.191389,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,TAKEOFF,1
10607,195.4,66.913889,-151.528889,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10608,244.9,38.601944,-86.14,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10609,27.8,28.356666999999998,-82.253889,NON-FATAL,SUBSTANTIAL,1,TURBO PROP,PERSONAL,0,0,0,1,VMC,TAKEOFF,1
10610,1796.8,38.266667,-112.63333300000001,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10611,1387.9,34.843055,-111.79611100000001,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,POSITIONING,0,0,0,1,VMC,LANDING,1
10612,1960.3,43.607222,-110.73777700000001,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10613,599.1,31.484444,-89.821945,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,APPROACH,1
10614,0.5,28.339722,-80.686389,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10615,0.0,39.217778,-74.591111,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10616,132.4,32.023610999999995,-96.400278,NON-FATAL,DESTROYED,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10617,309.1,34.013056,-84.596944,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,TAXI,1
10618,57.2,35.237221999999996,-120.6425,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10619,181.6,40.4125,-86.936944,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10620,2152.9,36.454722,-105.67,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,APPROACH,1
10621,12351.599999999999,39.164722,-77.171945,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,IMC,MANEUVERING,1
10622,681.8,48.300833000000004,-102.406389,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10623,314.2,38.803889,-94.953611,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,TAXI,1
10624,448.5,47.364722,-95.52722299999999,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,TAKEOFF,1
10625,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,1,0,0,VMC,TAKEOFF,1
10626,7.8,65.98138900000001,-161.14916599999998,NON-FATAL,SUBSTANTIAL,2,RECIPROCATING,UNKNOWN,0,0,0,1,VMC,LANDING,1
10627,10728.3,39.583056,-85.804722,NON-FATAL,SUBSTANTIAL,2,RECIPROCATING,FERRY,0,0,0,1,VMC,CRUISE,1
10628,395.5,45.449166,-98.421945,NON-FATAL,SUBSTANTIAL,2,RECIPROCATING,UNKNOWN,0,0,0,1,IMC,LANDING,1
10629,93.9,31.015556,-89.4825,NON-FATAL,SUBSTANTIAL,2,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10630,678.0,39.367222999999996,-75.07,NON-FATAL,DESTROYED,1,RECIPROCATING,PERSONAL,0,1,0,0,VMC,APPROACH,1
10631,10424.2,44.522223,-99.738889,NON-FATAL,SUBSTANTIAL,1,TURBO PROP,BUSINESS,0,0,1,0,VMC,MANEUVERING,1
10632,136.0,32.163889000000005,-95.828334,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,UNKNOWN,0,0,1,0,VMC,TAKEOFF,1
10633,203.0,33.356944,-117.25138899999999,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10634,802.4,65.633333,-146.951667,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,TAXI,1
10635,8.3,59.645555,-151.476667,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10636,1713.3,39.908611,-105.117223,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,TAXI,1
10637,265.0,33.370278000000006,-112.584722,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10638,1425.9,38.289165999999994,-104.49638900000001,NON-FATAL,SUBSTANTIAL,2,TURBO PROP,POSITIONING,0,0,0,1,VMC,LANDING,1
10639,1354.2,41.195555,-112.012778,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10640,234.5,39.466945,-77.01694499999999,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10641,180.2,41.604721999999995,-82.685277,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10642,36.0,38.909167,-121.35138899999998,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10643,253.0,39.015556,-94.21333299999999,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,TAKEOFF,1
10644,458.6,34.136944,-117.40722199999999,NON-FATAL,SUBSTANTIAL,2,RECIPROCATING,PERSONAL,0,0,1,0,VMC,TAKEOFF,1
10645,271.1,34.671945,-82.886944,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10646,284.9,42.8,-77.7,NON-FATAL,SUBSTANTIAL,2,RECIPROCATING,PERSONAL,0,0,0,1,VMC,TAKEOFF,1
10647,234.5,42.981389,-77.9375,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,TAKEOFF,1
10648,1418.8,45.861944,-112.169723,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10649,287.0,32.781667,-98.060278,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,TAKEOFF,1
10650,12302.5,33.32,-83.9425,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,CRUISE,1
10651,743.2,35.972778000000005,-115.13444399999999,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,FLIGHT TEST,0,0,0,1,VMC,LANDING,1
10652,386.4,35.650556,-92.403889,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10653,257.6,38.514722,-80.799166,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,APPROACH,1
10654,12291.0,34.606389,-120.070834,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,CRUISE,1
10655,367.9,38.332223,-96.19111099999999,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10656,332.8,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,APPROACH,1
10657,0.5,28.339722,-80.686389,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10658,34.6,48.596389,-122.99555500000001,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,POSITIONING,0,0,0,1,VMC,LANDING,1
10659,162.1,33.896944,-117.59944399999999,NON-FATAL,SUBSTANTIAL,2,RECIPROCATING,PERSONAL,0,0,0,1,VMC,TAKEOFF,1
10660,424.5,34.105833000000004,-84.44833299999999,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,APPROACH,1
10661,1619.9,35.040277,-106.609167,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10662,1.8,37.537777,-122.103889,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,TAKEOFF,1
10663,442.7,32.954722,-111.76694499999999,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,TAKEOFF,1
10664,12291.5,37.792221999999995,-122.129167,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,1,0,VMC,MANEUVERING,1
10665,203.3,35.035277,-85.203611,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,TAXI,1
10666,2055.4,41.594165999999994,-109.065,NON-FATAL,SUBSTANTIAL,1,TURBO PROP,UNKNOWN,0,0,0,1,VMC,TAXI,1
10667,7.8,26.540554999999998,-81.726667,NON-FATAL,SUBSTANTIAL,2,RECIPROCATING,BUSINESS,0,1,0,0,VMC,TAKEOFF,1
10668,613.2,44.411667,-99.35305600000001,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10669,1117.3,47.4825,-111.37055600000001,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10670,1215.8,44.769166999999996,-106.980278,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,BUSINESS,0,0,0,1,VMC,TAKEOFF,1
10671,439.1,43.139722,-89.3375,NON-FATAL,SUBSTANTIAL,2,RECIPROCATING,UNKNOWN,0,0,0,1,IMC,APPROACH,1
10672,694.3,27.813056,-80.49555500000001,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,1,0,0,VMC,DESCENT,1
10673,5.6,35.203889000000004,-77.141111,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,TAKEOFF,1
10674,204.3,32.819722999999996,-97.3625,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10675,6.4,26.918611,-81.990277,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,TAKEOFF,1
10676,5.5,40.617222999999996,-74.244444,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,TAXI,1
10677,163.1,38.890277000000005,-90.046111,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10678,1797.7,39.32,-120.139444,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10679,127.4,28.954166999999998,-98.519723,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,STANDING,1
10680,76.4,36.316666999999995,-119.627778,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10681,48.5,38.600278,-77.072778,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,BUSINESS,0,0,0,1,VMC,LANDING,1
10682,12177.0,36.833333,-96.5,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,CRUISE,1
10683,1031.2,41.401111,-102.353611,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,TAXI,1
10684,374.9,39.369723,-97.219167,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10685,1186.6,46.258611,-120.733056,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,UNKNOWN,0,0,0,1,VMC,STANDING,1
10686,308.1,29.506110999999997,-98.792222,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10687,113.2,32.826111,-116.9725,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10688,2.8,30.289444,-87.50666700000001,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10689,18.7,40.521111,-74.59222199999999,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10690,454.5,33.779167,-84.521389,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,APPROACH,1
10691,377.3,44.859722,-94.3825,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,APPROACH,1
10692,1001.0,42.8375,-103.095277,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,TAKEOFF,1
10693,1012.9,32.636389,-110.65472199999999,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,BUSINESS,0,0,0,1,VMC,LANDING,1
10694,1131.7,38.068334,-102.686389,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10695,4.7,27.913056,-97.211389,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10696,440.4,34.126111,-117.416389,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,TAKEOFF,1
10697,210.0,33.134166,-97.298055,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10698,12250.4,32.72,-98.22444499999999,NON-FATAL,DESTROYED,1,RECIPROCATING,PERSONAL,0,1,0,0,VMC,MANEUVERING,1
10699,10783.099999999999,39.908889,-105.117223,NON-FATAL,DESTROYED,1,RECIPROCATING,PERSONAL,0,1,0,0,VMC,GO-AROUND,1
10700,265.7,38.289722,-94.340277,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10701,106.7,61.533333,-149.666667,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,TAKEOFF,1
10702,21.4,30.427778000000004,-87.70083299999999,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,POSITIONING,0,1,0,0,VMC,TAKEOFF,1
10703,309.3,34.229167,-86.255833,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10704,692.6,29.248889000000002,-95.328056,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,APPROACH,1
10705,312.9,38.787777,-97.651111,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,APPROACH,1
10706,237.8,40.864722,-84.609444,NON-FATAL,SUBSTANTIAL,1,UNKNOWN,PERSONAL,0,0,0,1,VMC,TAXI,1
10707,1860.8,45.588611,-112.5975,NON-FATAL,SUBSTANTIAL,2,RECIPROCATING,UNKNOWN,0,0,0,1,VMC,TAKEOFF,1
10708,204.4,40.542777,-86.681667,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,TAXI,1
10709,24.1,28.289721999999998,-81.436944,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,1,0,0,VMC,TAKEOFF,1
10710,222.7,43.433611,-71.534444,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,1,0,0,VMC,TAKEOFF,1
10711,86.2,31.233889,-94.75,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10712,371.9,37.143611,-93.851389,NON-FATAL,DESTROYED,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10713,22.9,60.840277,-152.180834,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PUBLIC AIRCRAFT,0,0,0,1,VMC,TAXI,1
10714,652.2,41.789722,-72.539722,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,FERRY,0,0,0,1,VMC,CLIMB,1
10715,126.6,41.384166,-72.505833,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10716,5.0,30.289444,-87.671667,NON-FATAL,SUBSTANTIAL,1,UNKNOWN,PERSONAL,0,0,0,1,VMC,LANDING,1
10717,500.9,41.639722,-91.54722199999999,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,1,0,0,VMC,APPROACH,1
10718,659.2,27.996389,-82.018334,INCIDENT,MINOR,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,APPROACH,1
10719,12436.4,32.45,-82.366667,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,1,0,VMC,MANEUVERING,1
10720,485.4,32.571111,-111.72611100000002,NON-FATAL,SUBSTANTIAL,2,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10721,103.3,43.952778,-70.63166700000001,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,TAKEOFF,1
10722,595.1,47.676389,-117.3225,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10723,100.5,36.776111,-119.718056,NON-FATAL,SUBSTANTIAL,2,RECIPROCATING,UNKNOWN,0,0,0,1,VMC,LANDING,1
10724,697.5,32.897777000000005,-79.78277800000001,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,DESCENT,1
10725,355.7,64.03527700000001,-145.733611,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,TAKEOFF,1
10726,284.6,45.084444,-70.209722,NON-FATAL,SUBSTANTIAL,1,UNKNOWN,PERSONAL,0,0,0,1,VMC,LANDING,1
10727,140.8,38.661944,-90.651944,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10728,367.1,41.028334,-81.798611,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10729,10600.3,37.486389,-96.924723,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,FLIGHT TEST,0,0,0,1,VMC,MANEUVERING,1
10730,12104.3,37.665833,-97.073334,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,CRUISE,1
10731,765.1,64.169445,-147.778334,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,TAKEOFF,1
10732,408.9,44.627778,-93.22805600000001,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,APPROACH,1
10733,12209.9,41.709722,-81.124723,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,MANEUVERING,1
10734,905.0,48.310278000000004,-114.25583300000001,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10735,620.2,63.930278,-146.851944,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10736,12414.3,46.595555,-122.920278,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,1,0,0,VMC,MANEUVERING,1
10737,497.5,36.423889,-95.901944,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,APPROACH,1
10738,698.6,37.511944,-122.249444,INCIDENT,MINOR,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,CLIMB,1
10739,1107.7,62.478611,-143.920556,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10740,11.6,34.716945,-78.015556,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,1,0,VMC,TAKEOFF,1
10741,12398.3,64.0,-155.833333,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,MANEUVERING,1
10742,189.6,40.818611,-74.85305600000001,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,TAKEOFF,1
10743,563.8,67.502222,-148.519723,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,TAKEOFF,1
10744,311.1,36.055833,-85.530834,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10745,775.3,43.825278000000004,-117.64583300000001,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,TAKEOFF,1
10746,192.7,41.529167,-75.94694399999999,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10747,1880.2,35.839721999999995,-105.990555,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10748,296.2,46.354167,-86.621111,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,TAXI,1
10749,243.0,60.982778,-149.125834,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10750,497.7,45.790277,-89.120834,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,1,0,VMC,TAKEOFF,1
10751,2548.5,36.421945,-105.289722,NON-FATAL,DESTROYED,2,RECIPROCATING,PERSONAL,0,0,1,0,VMC,APPROACH,1
10752,287.9,42.525556,-88.653056,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10753,106.7,32.308889,-89.1325,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10754,301.7,35.811667,-83.774445,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10755,522.8,43.546944,-83.895555,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,DESCENT,1
10756,12014.099999999999,64.738055,-158.94,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,1,0,VMC,CRUISE,1
10757,525.4,62.416667000000004,-151.0,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,TAKEOFF,1
10758,387.8,45.451389,-120.85361100000001,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10759,268.6,42.574166999999996,-88.9,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,TAXI,1
10760,1530.7,39.667778000000006,-119.8825,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,FLIGHT TEST,0,0,0,1,VMC,APPROACH,1
10761,419.9,33.460833,-111.728334,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,TAKEOFF,1
10762,140.8,38.661944,-90.651944,NON-FATAL,SUBSTANTIAL,1,UNKNOWN,PERSONAL,0,0,0,1,VMC,LANDING,1
10763,58.6,30.885555,-94.034722,INCIDENT,MINOR,2,TURBO PROP,BUSINESS,0,0,0,1,VMC,TAKEOFF,1
10764,629.2,61.7,-145.216667,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,TAKEOFF,1
10765,61.3,34.173056,-91.93555500000001,NON-FATAL,DESTROYED,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10766,184.1,44.312778,-83.422223,NON-FATAL,SUBSTANTIAL,2,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10767,159.3,38.138611,-78.469445,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10768,216.0,42.422222999999995,-87.867778,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10769,10.8,61.066667,-151.616667,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,LANDING,1
10770,47.3,65.07388900000001,-164.665556,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PUBLIC AIRCRAFT,0,0,0,1,VMC,TAKEOFF,1
10771,12413.099999999999,34.427778,-89.619723,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,1,VMC,CRUISE,1
10772,777.8,32.2125,-101.525,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,1,0,0,VMC,APPROACH,1
10773,12.0,32.898610999999995,-80.040555,NON-FATAL,SUBSTANTIAL,1,UNKNOWN,PERSONAL,0,0,0,1,VMC,LANDING,1
